VoteId,LegislatureNumber,VoteNum,VoteDate,VoteTitle,BillId
20:S1086,20,S1086,1998-04-27,"CSSB 329(JUD) am
Third Reading - Final Passage",20:SB 329
20:S1087,20,S1087,1998-04-27,"CSHB 33(FIN) am
Third Reading - Final Passage
Effective Dates",20:HB  33
20:S1088,20,S1088,1998-04-27,"SCS CSHB 334(FIN)
Third Reading - Final Passage
Effective Date",20:HB 334
20:S1089,20,S1089,1998-04-27,"HJR 53 am S
Third Reading - Final Passage",20:HJR 53
20:S1092,20,S1092,1998-04-28,"HCS CSSB 221(FIN)
Shall the Senate Concur in the House
Amendment to CSSB 221(FIN)?",20:SB 221
20:S1093,20,S1093,1998-04-28,"SCS CSHB 325(FIN)
Second Reading
Amendment No. 1",20:HB 325
20:S1094,20,S1094,1998-04-28,"SCS CSHB 325(FIN) am S
Second Reading
Amendment No. 2",20:HB 325
20:S1095,20,S1095,1998-04-28,"SCS CSHB 325(FIN) am S
Second Reading
Amendment No. 3",20:HB 325
20:S1096,20,S1096,1998-04-28,"SCS CSHB 325(FIN) am S
Second Reading
Amendment No. 4",20:HB 325
20:S1097,20,S1097,1998-04-28,"SCS CSHB 325(FIN) am S
Second Reading
Amendment No. 5",20:HB 325
20:S1098,20,S1098,1998-04-28,"SCS CSHB 325(FIN) am S
Second Reading
Amendment No. 6",20:HB 325
20:S1099,20,S1099,1998-04-28,"SCS CSHB 325(FIN) am S
Second Reading
Amendment No. 7",20:HB 325
20:S1100,20,S1100,1998-04-28,"SCS CSHB 325(FIN) am S
Second Reading
Amendment No. 8",20:HB 325
20:S1101,20,S1101,1998-04-28,"SCS CSHB 325(FIN) am S
Second Reading
Amendment No. 9",20:HB 325
20:S1102,20,S1102,1998-04-28,"SCS CSHB 325(FIN) am S
Second Reading
Amendment No. 10",20:HB 325
20:S1103,20,S1103,1998-04-28,"SCS CSHB 325(FIN) am S
Second Reading
Amendment No. 11",20:HB 325
20:S1104,20,S1104,1998-04-28,"SCS CSHB 325(FIN) am S
Second Reading
Amendment No. 13",20:HB 325
20:S1105,20,S1105,1998-04-28,"SCS CSHB 325(FIN) am S
Second Reading
Amendment No. 14",20:HB 325
20:S1106,20,S1106,1998-04-28,"SCS CSHB 325(FIN) am S
Second Reading
Amendment No. 15",20:HB 325
20:S1107,20,S1107,1998-04-28,"SCS CSHB 325(FIN) am S
Second Reading
Amendment No. 16",20:HB 325
20:S1108,20,S1108,1998-04-28,"SCS CSHB 325(FIN) am S
Second Reading
Amendment No. 17",20:HB 325
20:S1109,20,S1109,1998-04-28,"SCS CSHB 325(FIN) am S
Second Reading
Amendment No. 18",20:HB 325
20:S1110,20,S1110,1998-04-28,"SCS CSHB 325(FIN) am S
Second Reading
Amendment No. 19",20:HB 325
20:S1111,20,S1111,1998-04-28,"SCS CSHB 325(FIN) am S
Second Reading
Amendment No. 20",20:HB 325
20:S1112,20,S1112,1998-04-28,"SCS CSHB 325(FIN) am S
Second Reading
Amendment No. 21",20:HB 325
20:S1113,20,S1113,1998-04-28,"SCS CSHB 325(FIN) am S
Second Reading
Amendment No. 22",20:HB 325
20:S1114,20,S1114,1998-04-28,"SCS CSHB 325(FIN) am S
Second Reading
Amendment No. 23",20:HB 325
20:S1115,20,S1115,1998-04-28,"SCS CSHB 325(FIN) am S
Second Reading
Amendment No. 24",20:HB 325
20:S1116,20,S1116,1998-04-28,"SCS CSHB 325(FIN) am S
Second Reading
Amendment No. 25",20:HB 325
20:S1117,20,S1117,1998-04-28,"SCS CSHB 325(FIN) am S
Second Reading
Amendment No. 26",20:HB 325
20:S1118,20,S1118,1998-04-28,"SCS CSHB 325(FIN) am S
Second Reading
Amendment No. 27",20:HB 325
20:S1119,20,S1119,1998-04-28,"SCS CSHB 325(FIN) am S
Second Reading
Amendment No. 28",20:HB 325
20:S1120,20,S1120,1998-04-28,"SCS CSHB 325(FIN) am S
Second Reading
Amendment No. 29",20:HB 325
20:S1121,20,S1121,1998-04-28,"SCS CSHB 325(FIN) am S
Second Reading
Amendment No. 30",20:HB 325
20:S1122,20,S1122,1998-04-28,"SCS CSHB 325(FIN) am S
Second Reading
Amendment No. 31",20:HB 325
20:S1123,20,S1123,1998-04-28,"SCS CSHB 325(FIN) am S
Second Reading
Amendment No. 32",20:HB 325
20:S1124,20,S1124,1998-04-28,"SCS CSHB 325(FIN) am S
Second Reading
Amendment No. 33",20:HB 325
20:S1125,20,S1125,1998-04-28,"SCS CSHB 325(FIN) am S
Second Reading
Amendment No. 34",20:HB 325
20:S1126,20,S1126,1998-04-28,"SCS CSHB 325(FIN) am S
Third Reading - Final Passage
Effective Date",20:HB 325
20:S1127,20,S1127,1998-04-28,"SCS CSHB 325(FIN) am S
Budget Reserve Fund",20:HB 325
20:S1128,20,S1128,1998-04-28,"SCS CSHB 326(FIN) am S
Second Reading
Amendment No. 2",20:HB 326
20:S1129,20,S1129,1998-04-28,"SCS CSHB 326(FIN) am S
Third Reading - Final Passage
Effective Date",20:HB 326
20:S1132,20,S1132,1998-04-29,"HCS SJR 38(WTR)
Shall the Senate Concur in the House
Amendment to SJR 38?",20:SJR 38
20:S1134,20,S1134,1998-04-29,"CONFERENCE CS FOR HB 2
Shall the Senate Adopt the Conference
Committee Report?
Effective Dates",20:HB   2
20:S1135,20,S1135,1998-04-29,"CSSB 216(JUD)
Third Reading - Final Passage",20:SB 216
20:S1136,20,S1136,1998-04-29,"CSSB 331(FIN)
Third Reading - Final Passage
Effective Dates
Court Rule",20:SB 331
20:S1137,20,S1137,1998-04-29,"CSSB 192(FIN)
Third Reading - Final Passage
Effective Date",20:SB 192
20:S1138,20,S1138,1998-04-29,"CSHB 199(JUD)
Third Reading - Final Passage
Effective Date
Court Rule",20:HB 199
20:S1140,20,S1140,1998-04-29,"CSHB 387(L&C)
Third Reading - Final Passage",20:HB 387
20:S1141,20,S1141,1998-04-29,"SCR 28
Final Passage",20:SCR 28
20:S1142,20,S1142,1998-04-29,"SCS CSHB 404(RLS)
Third Reading - Final Passage
Effective Dates",20:HB 404
20:S1143,20,S1143,1998-04-29,"SB 358
Waive Uniform Rule 23?",20:SB 358
20:S1146,20,S1146,1998-04-30,"Shall the Senate Recede from its
Amendments to CSHB 325(FIN) am (brf sup maj f",20:HB 325
20:S1147,20,S1147,1998-04-30,"Shall the Senate recede from its
Amendments to CSHB 326(FIN)?",20:HB 326
20:S1148,20,S1148,1998-04-30,"CSHB 50(FIN) am S
Third Reading - Final Passage
Effective Date",20:HB  50
20:S1149,20,S1149,1998-04-30,"HB 484
Third Reading - Final Passage
Effective Date",20:HB 484
20:S1150,20,S1150,1998-04-30,"CSSB 319(RLS)
Third Reading - On Reconsideration
Effective Date
Court Rule Changes",20:SB 319
20:S1151,20,S1151,1998-04-30,"SCS CSHB 404(RLS)
Third Reading - On Reconsideration
Effective Dates",20:HB 404
20:S1154,20,S1154,1998-05-01,"HCS CSSB 110(FIN)
Shall the Senate Concur in the House
Amendment to CSSB 110(L&C) am?",20:SB 110
20:S1155,20,S1155,1998-05-01,"CSSB 219(FIN) am
Third Reading - Final Passage
Court Rules",20:SB 219
20:S1156,20,S1156,1998-05-01,"SB 358
Second Reading
amendment to Amendment No. 1",20:SB 358
20:S1157,20,S1157,1998-05-01,"SB 358 am
Third Reading - Final Passage",20:SB 358
20:S1158,20,S1158,1998-05-01,"SCS CSHB 51(FIN)
Third Reading - Final Passage
Effective Dates
Court Rules",20:HB  51
20:S1159,20,S1159,1998-05-01,"HB 321 am
Third Reading - Final Passage
Effective Date",20:HB 321
20:S1160,20,S1160,1998-05-01,"HB 407
Third Reading - Final Passage",20:HB 407
20:S1161,20,S1161,1998-05-01,"SB 356(title am)
Second Reading
amendment to Amendment No. 2",20:SB 356
20:S1162,20,S1162,1998-05-01,"SB 356 am
Third Reading - Final Passage
Effective Date",20:SB 356
20:S1165,20,S1165,1998-05-02,"CSSJR 40(RES) am H
Shall the Senate Concur in the House
Amendment to CSSJR 40(RES)?",20:SJR 40
20:S1166,20,S1166,1998-05-02,"SB 358 am
Third Reading - On Reconsideration",20:SB 358
20:S1167,20,S1167,1998-05-02,"SB 358 am
Third Reading - On Reconsideration",20:SB 358
20:S1170,20,S1170,1998-05-04,"HCS CSSB 269(RLS)
Shall the Senate Concur in the House
Amendment to CSSB 269(L&C)?
Effective Dates",20:SB 269
20:S1171,20,S1171,1998-05-04,"CSSB 264(FIN)
Second Reading
Amendment No. 1",20:SB 264
20:S1172,20,S1172,1998-05-04,"CSSB 264(FIN) am
Third Reading - Final Passage
Effective Date",20:SB 264
20:S1173,20,S1173,1998-05-04,"SB 312
Third Reading - Final Passage
Effective Date",20:SB 312
20:S1174,20,S1174,1998-05-04,"CSSB 350(FIN)
Third Reading - Final Passage
Effective Dates",20:SB 350
20:S1175,20,S1175,1998-05-04,"SB 352
Third Reading - Final Passage
Effective Date",20:SB 352
20:S1176,20,S1176,1998-05-04,"SCS CSHB 193(FIN)
Third Reading - Final Passage
Effective Date",20:HB 193
20:S1177,20,S1177,1998-05-04,"SCS CSHB 261(FIN)
Third Reading - Final Passage",20:HB 261
20:S1178,20,S1178,1998-05-04,"CSHB 50(FIN) am S
Third Reading - On Reconsideration",20:HB  50
20:S1179,20,S1179,1998-05-04,"CSHB 50(FIN) am S
Effective Date Clause",20:HB  50
20:S1182,20,S1182,1998-05-05,"CSSB 231(FIN)
Second Reading
Amendment No. 1",20:SB 231
20:S1183,20,S1183,1998-05-05,"CSSB 231(FIN) am
Second Reading
Amendment No. 3",20:SB 231
20:S1184,20,S1184,1998-05-05,"CSSB 231(FIN) am
Second Reading
Amendment No. 4",20:SB 231
20:S1185,20,S1185,1998-05-05,"CSSB 231(FIN) am
Second Reading
Amendment No. 5",20:SB 231
20:S1188,20,S1188,1998-05-06,"HCS SB 122(RLS)
Shall the Senate Concur in the House
Amendment to SB 122?
Effective Date",20:SB 122
20:S1189,20,S1189,1998-05-06,"HCS CSSB 197(HES)
Shall the Senate concur in the House
Amendment to CSSB 197(RLS) am?",20:SB 197
20:S1190,20,S1190,1998-05-06,"CSSB 284(STA) am H
Shall the Senate Concur in the House
Amendment to CSSB 284(STA)?",20:SB 284
20:S1191,20,S1191,1998-05-06,"CSSB 231(FIN) am
Second Reading
Amendment No. 6",20:SB 231
20:S1192,20,S1192,1998-05-06,"CSSB 231(FIN) am
Second Reading
Amendment No. 8",20:SB 231
20:S1193,20,S1193,1998-05-06,"CSSB 231(FIN) am
Second Reading
Amendment No. 9",20:SB 231
20:S1194,20,S1194,1998-05-06,"CSSB 231(FIN) am
Second Reading
Amendment No. 10",20:SB 231
20:S1195,20,S1195,1998-05-06,"CSSB 231(FIN) am
Second Reading
Amendment No. 11",20:SB 231
20:S1196,20,S1196,1998-05-06,"CSSB 231(FIN) am
Second Reading
Amendment No. 13",20:SB 231
20:S1197,20,S1197,1998-05-06,"CSSB 231(FIN) am
Second Reading
Amendment No. 14",20:SB 231
20:S1198,20,S1198,1998-05-06,"CSSB 231(FIN) am
Second Reading
Amendment No. 15",20:SB 231
20:S1199,20,S1199,1998-05-06,"CSSB 231(FIN) am
Second Reading
Amendment No. 16",20:SB 231
20:S1200,20,S1200,1998-05-06,"CSSB 231(FIN) am
Second Reading
Amendment No. 17",20:SB 231
20:S1201,20,S1201,1998-05-06,"CSSB 231(FIN) am
Second Reading
Amendment No. 19
Divide Question",20:SB 231
20:S1202,20,S1202,1998-05-06,"CSSB 231(FIN) am
Second Reading
Amendment No. 19 as amended",20:SB 231
20:S1203,20,S1203,1998-05-06,"CSSB 231(FIN) am
Third Reading - Final Passage
Effective Dates",20:SB 231
20:S1204,20,S1204,1998-05-06,"CSSB 231(FIN) am
Constitutional Budget Reserve Fund
Section 7",20:SB 231
20:S1205,20,S1205,1998-05-06,"CSSB 231(FIN) am
Constitutional Budget Reserve Fund
Section 10",20:SB 231
20:S1206,20,S1206,1998-05-06,"CSSB 360(FIN) am
Third Reading - Final Passage
Effective Date",20:SB 360
20:S1207,20,S1207,1998-05-06,Joint Session,
20:S1208,20,S1208,1998-05-06,"CSSB 340(FIN)
Third Reading - Final Passage",20:SB 340
20:S1209,20,S1209,1998-05-06,"CSSB 297(2d RLS)
Third Reading - Final Passage",20:SB 297
20:S1210,20,S1210,1998-05-06,"CSHB 411(FIN)
Third Reading - Final Passage",20:HB 411
20:S1211,20,S1211,1998-05-06,"CSHB 449(STA)
Third Reading - Final Passage
Effective Date",20:HB 449
20:S1212,20,S1212,1998-05-06,"HB 469
Third Reading - Final Passage
Effective Date",20:HB 469
20:S1214,20,S1214,1998-05-07,"CSSB 314(FIN)
Second Reading
Amendment No. 1",20:SB 314
20:S1215,20,S1215,1998-05-07,"CSSB 314(FIN)
Third Reading - Final Passage",20:SB 314
20:S1216,20,S1216,1998-05-07,"CSSB 340(FIN)
Third Reading - On Reconsideration",20:SB 340
20:S1217,20,S1217,1998-05-07,"CSSB 297(2d RLS)
Third Reading - On Reconsideration",20:SB 297
20:S1218,20,S1218,1998-05-07,"SCS CSHB 380(FIN) am S
Override Veto
SENATE",20:HB 380
20:S1219,20,S1219,1998-05-07,"CSHB 257(FIN) am
Second Reading
Adopt Finance Senate Committee Substitute?",20:HB 257
20:S1220,20,S1220,1998-05-07,"SCS CSHB 257(FIN)
Second Reading
Amendment No. 1",20:HB 257
20:S1221,20,S1221,1998-05-07,"SCS CSHB 257(FIN)
Second Reading
Amendment No. 2",20:HB 257
20:S1222,20,S1222,1998-05-07,"SCS CSHB 257(FIN)
Advance from Second to Third Reading?",20:HB 257
20:S1223,20,S1223,1998-05-07,"SCS CSHB 257(FIN)
Third Reading - Final Passage
Effective Date",20:HB 257
20:S1224,20,S1224,1998-05-07,"SCS CSHB 257(FIN)
Third Reading - On Reconsideration
Effective Date",20:HB 257
20:S1225,20,S1225,1998-05-07,"SR 2
Final Passage",20:SR   2
20:S1226,20,S1226,1998-05-07,"SR 3
Amendment No. 1",20:SR   3
20:S1227,20,S1227,1998-05-07,"SR 3
Final Passage",20:SR   3
20:S1228,20,S1228,1998-05-07,"SCS CS SSHB 189(HES)
Third Reading - Final Passage",20:HB 189
20:S1229,20,S1229,1998-05-07,"CSHB 347(L&C)
Third Reading - Final Passage",20:HB 347
20:S1230,20,S1230,1998-05-07,"SCS CSHB 353(HES)
Third Reading - Final Passage
Effective Date",20:HB 353
20:S1231,20,S1231,1998-05-07,"HB 335
Third Reading - Final Passage
Court Rules",20:HB 335
20:S1232,20,S1232,1998-05-07,"SCS HJR 22(RLS)
Third Reading - Final Passage",20:HJR 22
20:S1233,20,S1233,1998-05-07,"CSHJR 65(L&C)
Third Reading - Final Passage",20:HJR 65
20:S1235,20,S1235,1998-05-08,"CSSB 314(FIN)
Third Reading - On Reconsideration",20:SB 314
20:S1236,20,S1236,1998-05-08,"Shall the Senate accept the House
Invitation to Joint Session?",
20:S1237,20,S1237,1998-05-08,"HCS CSSB 250(FIN)
Shall the Senate Concur in the House
amendment to CSSB 250(FIN) am?
Effective Date",20:SB 250
20:S1238,20,S1238,1998-05-08,"HCS SB 285(FIN) am H
Shall the Senate Concur in the House
amendments to SB 285?",20:SB 285
20:S1239,20,S1239,1998-05-08,"HCS CSSB 330(RES) am H
Shall the Senate concur in the House
amendments to CSSB 330(RES)?",20:SB 330
20:S1240,20,S1240,1998-05-08,"HCS CSSB 331(FIN)
Shall the Senate concur in the House
amendment to CSSB 331(FIN)?
Effective Dates - Court Rule",20:SB 331
20:S1241,20,S1241,1998-05-08,"HCS CSSB 334(FIN) am H
Shall the Senate concur in the House
amendments to CSSB 334(FIN)?
Effective Date",20:SB 334
20:S1242,20,S1242,1998-05-08,"SCS CS SSHB 189(HES)
Third Reading - On Reconsideration",20:HB 189
20:S1243,20,S1243,1998-05-08,"CSSS SB 28(CRA)(efd am)
Third Reading - Final Passage
Effective Date",20:SB  28
20:S1244,20,S1244,1998-05-08,"CSSS SB 28(CRA)(efd am)
Third Reading - On Reconsideration
Effective Date",20:SB  28
20:S1245,20,S1245,1998-05-08,"SCS CSHB 16(FIN)
Third Reading - Final Passage
Effective Date
Court Rules",20:HB  16
20:S1246,20,S1246,1998-05-08,"CSHB 206(FIN) am
Third Reading - Final Passage",20:HB 206
20:S1247,20,S1247,1998-05-08,"CSHB 313(FIN)
Third Reading - Final Passage
Effective Date",20:HB 313
20:S1248,20,S1248,1998-05-08,"SCS CS SSHB 349(FIN)
Third Reading - Final Passage
Effective Dates",20:HB 349
20:S1249,20,S1249,1998-05-08,"HCS SB 307(RLS) am H
Override Veto
SENATE",20:SB 307
20:S1250,20,S1250,1998-05-08,"SCS CSHB 458(RLS)
Third Reading - Final Passage
Effective Date",20:HB 458
20:S1251,20,S1251,1998-05-08,"CSHB 464(STA)
Third Reading - Final Passage",20:HB 464
20:S1252,20,S1252,1998-05-08,"SCS CSHB 245(HES)
Third Reading - Final Passage
Effective Dates
Court Rules",20:HB 245
20:S1253,20,S1253,1998-05-08,"CSHB 486(L&C)
Second Reading
Amendment No. 1",20:HB 486
20:S1254,20,S1254,1998-05-08,"CSHB 486(L&C) am S
Third Reading - Final Passage
Effective Dates",20:HB 486
20:S1255,20,S1255,1998-05-08,"CSHB 411(FIN)
Third Reading - On Reconsideration",20:HB 411
20:S1256,20,S1256,1998-05-08,"CSHCR 34(L&C) am
Final Passage",20:HCR 34
20:S1257,20,S1257,1998-05-08,"HB 406
Waive bill from Resources Committee?",20:HB 406
20:S1259,20,S1259,1998-05-09,"HCS CSSB 234(JUD)
Shall the Senate concur in the House
amendment to CSSB 234(FIN)?",20:SB 234
20:S1260,20,S1260,1998-05-09,"CSHCR 34(L&C) am
Final Passage - On Reconsideration",20:HCR 34
20:S1261,20,S1261,1998-05-09,"CSHB 313(FIN)
Third Reading - On Reconsideration
Effective Date",20:HB 313
20:S1262,20,S1262,1998-05-09,"SCS CSHB 370(FIN)
Third Reading - Final Passage
Effective Date",20:HB 370
20:S1263,20,S1263,1998-05-09,"CSHB 122(JUD)
Third Reading - Final Passage
Court Rules",20:HB 122
20:S1264,20,S1264,1998-05-09,"CSHB 486(L&C) am S
Third Reading - On Reconsideration
Effective Dates",20:HB 486
20:S1265,20,S1265,1998-05-09,"SCS HB 197(FIN)
Third Reading - Final Passage",20:HB 197
20:S1266,20,S1266,1998-05-09,"SCS CSHB 231(L&C)
Third Reading - Final Passage",20:HB 231
20:S1267,20,S1267,1998-05-09,"CSHB 383(JUD)
Third Reading - Final Passage",20:HB 383
20:S1268,20,S1268,1998-05-09,"SCS CSHB 451(RLS)
Third Reading - Final Passage",20:HB 451
20:S1269,20,S1269,1998-05-09,"CSHJR 44(RLS) am
Second Reading
Adopt Judiciary Senate Committee Substitute?",20:HJR 44
20:S1270,20,S1270,1998-05-09,"SCS CSHJR 44(JUD)
Advance from Second to Third Reading?",20:HJR 44
20:S1271,20,S1271,1998-05-09,"SCS CSHJR 44(JUD)
Third Reading - Final Passage",20:HJR 44
20:S1273,20,S1273,1998-05-10,"HCS CSSB 323(FIN)
Shall the Senate Concur in the House
Amendment to CSSB 323(FIN) am?
Effective Date - Court Rule",20:SB 323
20:S1274,20,S1274,1998-05-10,"HCS SB 153(FIN) am H
Shall the Senate Concur in the House
Amendments to SB 153?",20:SB 153
20:S1275,20,S1275,1998-05-10,"SCS CSHJR 44(JUD)
Third Reading - On Reconsideration",20:HJR 44
20:S1276,20,S1276,1998-05-10,"SCS CSHB 231(L&C)
Third Reading - On Reconsideration
Letter of Intent",20:HB 231
20:S1277,20,S1277,1998-05-10,"HCS CSSB 329(JUD)
Shall the Senate Concur in the House
Amendment to CSSB 329(JUD) am?",20:SB 329
20:S1278,20,S1278,1998-05-10,"SB 354
Third Reading - Final Passage
Court Rule",20:SB 354
20:S1279,20,S1279,1998-05-10,"SCS CSHB 375(JUD)
Third Reading - Final Passage
Court Rules",20:HB 375
20:S1280,20,S1280,1998-05-10,"SCR 30
Final Passage",20:SCR 30
20:S1281,20,S1281,1998-05-10,"SCS CSHB 7(JUD)
Third Reading - Final Passage",20:HB   7
20:S1282,20,S1282,1998-05-10,"SCS CSHB 170(FIN)
Third Reading - Final Passage",20:HB 170
20:S1283,20,S1283,1998-05-10,"SCS CSHB 182(RES)
Third Reading - Final Passage",20:HB 182
20:S1284,20,S1284,1998-05-10,"SCS CSHB 203(JUD)
Third Reading - Final Passage",20:HB 203
20:S1285,20,S1285,1998-05-10,"SCS CSHB 239(FIN)
Third Reading - Final Passage
Effective Date",20:HB 239
20:S1286,20,S1286,1998-05-10,"SCS CSHB 285(RES) am S
Second Reading
Amendment No. 2",20:HB 285
20:S1287,20,S1287,1998-05-10,"SCS CSHB 285(RES) am S
Third Reading - Final Passage
Effective Date",20:HB 285
20:S1288,20,S1288,1998-05-10,"HB 303
Third Reading - Final Passage
Effective Date",20:HB 303
20:S1289,20,S1289,1998-05-10,"SB 354
Third Reading - On Reconsideration
Court Rule",20:SB 354
20:S1290,20,S1290,1998-05-10,"SCR 29
Final Passage",20:SCR 29
20:S1291,20,S1291,1998-05-10,"SCS CSHB 471(CRA)
Third Reading - Final Passage
Effective Date",20:HB 471
20:S1292,20,S1292,1998-05-10,"CSHB 406(FIN) am (efd fld)
Second Reading
Amendment No. 1",20:HB 406
20:S1293,20,S1293,1998-05-10,"CSHB 406(FIN) am (efd fld)
Return to Rules Committee?",20:HB 406
20:S1294,20,S1294,1998-05-10,"CSHB 406(FIN) am (efd fld)
Third Reading - Final Passage",20:HB 406
20:S1295,20,S1295,1998-05-10,"SCS CSHB 264(STA)
Third Reading - Final Passage
Effective Dates",20:HB 264
20:S1296,20,S1296,1998-05-10,"CSHB 473(FIN)
Third Reading - Final Passage
Effective Date",20:HB 473
20:S1297,20,S1297,1998-05-10,"CSHB 481(STA)
Third Reading - Final Passage
Effective Dates",20:HB 481
20:S1298,20,S1298,1998-05-10,"SCS CSHB 245(HES) am S
Third Reading - Final Passage
Effective Dates
Court Rules",20:HB 245
20:S1299,20,S1299,1998-05-10,"SCS CSHJR 56(CRA)
Third Reading - Final Passage",20:HJR 56
20:S1300,20,S1300,1998-05-10,"SCS HJR 57(STA)
Third Reading - Final Passage",20:HJR 57
20:S1301,20,S1301,1998-05-10,"CSHJR 62(CRA)
Third Reading - Final Passage",20:HJR 62
20:S1302,20,S1302,1998-05-10,Accept invitation to Joint Session?,
20:S1304,20,S1304,1998-05-11,"HCS CSSB 158(L&C) am H
Shall the Senate concur in the House
amendments to CSSB 158(L&C)?",20:SB 158
20:S1305,20,S1305,1998-05-11,"HCS CSSB 160(FIN) am H
Shall the Senate concur in the House
amendments to CSSB 160(L&C)?",20:SB 160
20:S1306,20,S1306,1998-05-11,"SCS CSHB 239(FIN)
Third Reading - On Reconsideration
Effective Date",20:HB 239
20:S1307,20,S1307,1998-05-11,"SCS CSHB 285(RES) am S
Third Reading - On Reconsideration
Effective Date",20:HB 285
20:S1308,20,S1308,1998-05-11,"SCS HJR 57(STA)
Third Reading - On Reconsideration",20:HJR 57
20:S1309,20,S1309,1998-05-11,"SCS CSHB 170(FIN)
Third Reading - On Reconsideration",20:HB 170
20:S1310,20,S1310,1998-05-12,"SENATE
Alaska Army National Guard - Assistant Adjuta
Confirm - Brigadier General Stephen P. Korene",
20:S1311,20,S1311,1998-05-12,"SENATE
Board of Fisheries
Confirm - John R. White",
20:S1312,20,S1312,1998-05-12,"SENATE
Board of Game
Confirm - Robert Churchill",
20:S1313,20,S1313,1998-05-12,"SENATE
Board of Game
Confirm - Walter Sampson",
20:S1314,20,S1314,1998-05-12,"SENATE
Board of Game
Confirm - Eric Williamson",
20:S1315,20,S1315,1998-05-12,"SENATE
Board of Marital and Family Therapy
Confirm - Dixie A. Hood",
20:S1316,20,S1316,1998-05-12,"SENATE
State Medical Board
Confirm - Constance E. Livsey",
20:S1317,20,S1317,1998-05-12,"SENATE
Alaska Oil and Gas Conservation Commission
Confirm - Camille Oechsli",
20:S1318,20,S1318,1998-05-12,"SENATE
Personnel Board
Confirm - Charlie Parr",
20:S1319,20,S1319,1998-06-01,"SENATE
SCS CSHB 257(FIN)
Override Veto",20:HB 257
20:S1323,20,S1323,1998-05-11,"HB 488 am
Third Reading - Final Passage",20:HB 488
20:S1324,20,S1324,1998-05-11,"SCS HB 11(RLS)
Third Reading - Final Passage",20:HB  11
20:S1325,20,S1325,1998-05-11,"SCS CSHB 361(TRA)
Third Reading - Final Passage",20:HB 361
20:S1326,20,S1326,1998-05-11,"CSHB 369(FIN) am
Third Reading - Final Passage
Effective Dates",20:HB 369
20:S1327,20,S1327,1998-05-11,"SCS CSHB 373(TRA)
Third Reading - Final Passage",20:HB 373
20:S1328,20,S1328,1998-05-11,"HJR 59
Third Reading - Final Passage",20:HJR 59
20:S1329,20,S1329,1998-05-11,"HJR 63
Third Reading - Final Passage",20:HJR 63
20:S1330,20,S1330,1998-05-11,"HJR 67
Third Reading - Final Passage",20:HJR 67
